56,Super Fat Eye Marker,nyx,Here’s a real magic marker: The extra wide felt tip eye liner is perfect for creating a dramatic cat-eye look. The eye marker application is smooth and the striking results are long-lasting.,eyeliner,3,10.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw8c640821/ProductImages/Eyes/Super_Fat_Eye_Marker/superfateyemarker_main.jpg?sw=390&sh=390&sm=fit
57,Super Skinny Eye Marker,nyx,The micro-fine felt tip on this eyeliner means you can use it for everything from filling in your eyelash line to a subtle cat-eye look.The eye marker application is flawless and the results are fabulous.,eyeliner,1,9.5,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwea7c51df/ProductImages/Eyes/Super_Skinny_Eye_Marker/superskinnyeyemarker_main.jpg?sw=390&sh=390&sm=fit
58,Felt Tip Liner,nyx,Our Felt Tip Eyeliner gives you the ultimate control in creating bold and precise lines in 3 opulent shades—extreme black dark brown and jet black. The eyeliner marker releases the ideal amount of ink for decidedly dramatic eyes.,eyeliner,1,9.5,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw16b77618/ProductImages/Eyes/Felt_Tip_Liner/feltipliner_main.jpg?sw=390&sh=390&sm=fit
59,The Curve,nyx,The original – The Curve! An innovative ergonomic shape that makes applying liquid liner mistake-proof. The grip zone provides just the right hold to make application precise secure and best of all...beautifully effortless results.,eyeliner,1,15.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw6a4af1d6/ProductImages/Eyes/The_Curve/thecurve_main.jpg?sw=390&sh=390&sm=fit
60,Colored Felt Tip Liner,nyx,"Line your lids with style and rock a range of captivating looks with our new Colored Felt Tip Liners. Available in six brilliant shades, each liquid liner features a precision felt-tip brush and an easy-to-use “grip zone” for precise, clean, pro-level application every time.",eyeliner,3,10.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwa801b855/ProductImages/2016/Eyes/Colored_Felt_Tip_Liner/coloredfelttipliner_main.jpg?sw=390&sh=390&sm=fit
61,Vinyl Liquid Liner,nyx,Rock and roll with our pure shine liquid liner! The extra fine flexible brush helps ensure a flawless even line with a high gloss finish.,eyeliner,4,7.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw9723d9ae/ProductImages/Eyes/Vinyl_Liquid_Liner/vinylliquidliner_main.jpg?sw=390&sh=390&sm=fit
62,That's The Point Eyeliner,nyx,Not available,eyeliner,1,10.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwed5f712e/ProductImages/2017/Eyes/Thats_The_Point_Eyeliner/thatsthepointeyeliner_main.jpg?sw=390&sh=390&sm=fit
63,White Liquid Liner,nyx,Get bright-eyed in a blink with our opaque water resistant liquid white liner. Perfect for the lash or waterline the precision brush helps create a defined white line leaving you with standout eyes and a lasting matte finish.,eyeliner,2,7.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw0fd19ef1/ProductImages/Eyes/White_Liquid_Liner/whiteliquidliner_main.jpg?sw=390&sh=390&sm=fit
64,Studio Liquid Liner,nyx,Transform your look in seconds with this super-pigmented eyeliner that highlights eyes with an electrifying stroke of color. The fine brush tip allows for precision application and can be used to create lines of varying thickness. Go subtle or go glam.,eyeliner,3,4.5,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw1a631541/ProductImages/Eyes/Studio_Liquid_Liner/studioliquidliner_main.jpg?sw=390&sh=390&sm=fit
65,Epic Ink Liner,nyx,"Live for super-sharp wing inspo? Don’t just “like” all your faves, draw ’em yourself using Epic Ink Liner. Featuring a slender and supple brush tip, this intensely pigmented, waterproof pen lets you achieve black liquid lines effortlessly. Every stroke is unbelievably fluid for a defined finish. Control the thickness of your lines by pressing down just a touch. Fine and natural, broad and bold—the look is always up to you!",eyeliner,1,8.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw1c0eb02f/ProductImages/2017/Eyes/Epic_Ink_Liner/800897085605_epicinkliner_main.jpg?sw=390&sh=390&sm=fit
66,Glam Liner Aqua Luxe Collection,nyx,Stand out from the crowd with these new eye-catching liquid liners. Available in 9 vivacious shades these shimmering long-wearing liners have a flexible brush tip for perfectly precise surprisingly smooth application.,eyeliner,1,5.5,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw37148f7b/ProductImages/Eyes/Glam_Liner_Aqua_Luxe_Collection/glamlineraqualuxecollection_main.jpg?sw=390&sh=390&sm=fit
67,Matte Liquid Liner,nyx,Line and define with expert precision using our Matte Liquid Liner. A makeup artist must-have for bold and classic looks the precision brush tip allows you to effortlessly achieve an ultra-fine and exquisite matte finish.,eyeliner,3,7.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwac1a91b0/ProductImages/Eyes/Matte_Liquid_Liner/800897836573_matteliquidliner_main.jpg?sw=390&sh=390&sm=fit
68,Vivid Brights Liner,nyx,"Line your lids with vibrant color with our new Vivid Brights Liners. Available in nine incredible shades, these pro-level liners deliver instant and intense color payoff.",eyeliner,2,7.0,liquid,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw5b4da1c3/ProductImages/2016/Eyes/Vivid_Brights_Liner/vividbrightsliner_main.jpg?sw=390&sh=390&sm=fit
69,SFX Setting Powder,nyx,Not available,foundation,4,10.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwd3ce6c29/ProductImages/2016/More/SFX_Setting_Powder/sfxsettingpowder_main.jpg?sw=390&sh=390&sm=fit
70,Holographic Halo Finishing Powder,nyx,"Glow your own way using Holographic Halo Finishing Powder! This ultra-fine loose powder comes in two pearly shades and delivers an ethereal look that’s crazy gorgeous. Lightly dust it all over your complexion to set and softly illuminate, or along the highest points of the face—like the bridge of the nose, cheekbones or Cupid’s bow—to add a touch of radiance here and there.",foundation,3,12.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2945b62d/ProductImages/2018/Face/Holographic_Halo_Finishing_Powder/holographichalofinishingpowder_main.jpg?sw=390&sh=390&sm=fit
71,Blotting Powder,nyx,Kissed with the barest hint of pigment Blotting Powder takes down the shine without settling into fine lines polishing skin to satin matte perfection.,foundation,3,12.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw1f4a57e0/ProductImages/Face/Blotting_Powder/800897822620_blottingpowder_light_main.jpg?sw=390&sh=390&sm=fit
72,#NOFILTER Finishing Powder,nyx,"Introduce us to someone who doesn’t love a good photo filter, and we’ll introduce you to our secret herd of pet unicorns. Our point? When it comes to getting our picture taken, we all love a good filter. That’s why we created #NoFilter Finishing Powder--our amazing new product that delivers a finish as flawless and soft as the most flattering filters on Instagram and beyond.",foundation,3,12.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwd7e25eb8/ProductImages/2016/Face/No_Filter_Finishing_Powder/nofilterfinishingpowder_main.jpg?sw=390&sh=390&sm=fit
73,Color Correcting Powder,nyx,Even out your complexion using our ultra-fine translucent loose Color Correcting Powder. This lightweight easy to use powder can be applied before or after your foundation. The paraben and talc-free formula helps you achieve a natural matte finish.,foundation,2,10.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw78639528/ProductImages/Face/Color_Correcting_Powder/colorcorrectingpowder_main.jpg?sw=390&sh=390&sm=fit
74,High Definition Finishing Powder Mini,nyx,"Your favorite beauty essential is now available in a convenient travel sized mini. A lightweight, translucent finishing powder that helps soften the appearance of fine lines and pores. This silky pressed powder has a fresh matte finish.",foundation,2,3.5,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw63a5fdce/ProductImages/2017/Face/High_Definition_Finishing_Powder_Mini/800897846015_highdefinitionfinishingpowdermini_translucent_main.jpg?sw=390&sh=390&sm=fit
75,Primal Colors,nyx,Unleash your inner theatrical makeup artist with these incredible pressed pigments. Creates a variety of special effects with the ultimate staying power.,foundation,2,5.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw2872d6ca/ProductImages/Eyes/Primal_Colors/primalcolors_main.jpg?sw=390&sh=390&sm=fit
76,Radiant Finishing Powder,nyx,Two ways to get your glow on. A luminous multicolored finishing powder to brighten and perfect and a warm shimmering shade for sunkissed radiance.,foundation,3,9.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwf8ec0855/ProductImages/Face/Radiant_Finishing_Powder/radiantfinishingpowder_main.jpg?sw=390&sh=390&sm=fit
77,Mineral Finishing Powder,nyx,A mineral finishing powder that sets your favorite look with a flawless finish; skin appears fresh and radiant throughout the day. Just a hint of color provides enough coverage to be worn over makeup or on bare moisturized skin.,foundation,4,10.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw66d2b512/ProductImages/Face/Mineral_Finishing_Powder/800897815455_mineralfinishingpowder_lightmedium_main.jpg?sw=390&sh=390&sm=fit
78,High Definition Finishing Powder,nyx,"A lightweight, translucent finishing powder that helps soften the appearance of fine lines and pores. This silky pressed powder has a fresh matte finish.",foundation,3,10.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw090ffa50/ProductImages/Face/High_Definition_Finishing_Power/800897834661_highdefinitionfinishingpowder_translucent_main.jpg?sw=390&sh=390&sm=fit
79,Studio Finishing Powder,nyx,A miracle in a jar! This 100% pure mineral silica finishing powder is perfect for setting your foundation or wearing alone. The luminous white powder goes on neutral and works on all skin tones. It leaves your skin looking radiant and luminous. Use lightly...a little goes a long way.,foundation,1,10.0,powder,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw3aaafbb3/ProductImages/Face/Studio_Finishing_Powder/studiofinishingpowder_main.jpg?sw=390&sh=390&sm=fit
80,Gotcha Covered Concealer Pencil,nyx,"Skin imperfections, beware! When it comes to covering up discoloration, our new Gotcha Covered Concealer Pencil does NOT mess around. Available in 20 blendable shades, this luxurious concealer is a master at spot concealing.",foundation,1,7.0,concealer,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dw8ad0514f/ProductImages/2016/Face/Gotcha_Covered_Concealer_Pencil/gotchacoveredconcealerpencil_main.jpg?sw=390&sh=390&sm=fit
81,"Conceal, Correct, Contour Palette",nyx,"Color-match your skin using our perfecting and correcting palettes to conceal, correct, or contour. With six shades to choose from in each set you can cover up problem spots even out imperfections and accentuate your best features in a flash. Use these buildable colors on their own or combine them to create the ideal tone.",foundation,2,12.0,concealer,Not available,https://www.nyxcosmetics.com/dw/image/v2/AANG_PRD/on/demandware.static/-/Sites-cpd-nyxusa-master-catalog/default/dwbef45c94/ProductImages/Face/Conceal_Correct_Contour_Palette/800897831479_concealcorrectcontourpalette_light_main.jpg?sw=390&sh=390&sm=fit
